1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          27.98          ---          ---      3.95000        29.09
Gets         279.81       275.16         4.65      3.16800       289.18
Waits          0.00          ---          ---      0.00000          ---
Totals       307.79       275.16         4.65      3.23900       318.26


Request Latency Distribution
Type     <= msec         Percent
SET      14.000        99.79
SET      15.000        99.81
SET      16.000        99.83
SET      18.000        99.85
SET      19.000        99.88
SET      22.000        99.92
SET      23.000        99.94
SET      24.000        99.96
SET      26.000        99.98
SET      34.000       100.00
---
GET       3.100         0.02
GET       3.200         0.40
GET       3.300         2.67
GET       3.400         8.67
GET       3.500        17.86
GET       3.600        28.20
GET       3.700        38.25
GET       3.800        48.03
GET       3.900        56.83
GET       4.000        65.12
GET       4.100        71.30
GET       4.200        76.55
GET       4.300        80.19
GET       4.400        83.43
GET       4.500        85.72
GET       4.600        87.63
GET       4.700        89.17
GET       4.800        90.42
GET       4.900        91.39
GET       5.000        92.35
GET       5.100        92.86
GET       5.200        93.44
GET       5.300        93.96
GET       5.400        94.36
GET       5.500        94.81
GET       5.600        95.06
GET       5.700        95.30
GET       5.800        95.65
GET       5.900        95.85
GET       6.000        96.11
GET       6.100        96.22
GET       6.200        96.35
GET       6.300        96.48
GET       6.400        96.65
GET       6.500        96.78
GET       6.600        96.86
GET       6.700        96.99
GET       6.800        97.09
GET       6.900        97.13
GET       7.000        97.28
GET       7.100        97.40
GET       7.200        97.51
GET       7.300        97.59
GET       7.400        97.69
GET       7.500        97.78
GET       7.600        97.93
GET       7.700        98.00
GET       7.800        98.06
GET       7.900        98.13
GET       8.000        98.17
GET       8.100        98.21
GET       8.200        98.25
GET       8.300        98.26
GET       8.400        98.29
GET       8.500        98.34
GET       8.600        98.38
GET       8.700        98.43
GET       8.800        98.50
GET       8.900        98.53
GET       9.000        98.54
GET       9.100        98.56
GET       9.200        98.58
GET       9.300        98.62
GET       9.400        98.65
GET       9.500        98.67
GET       9.600        98.71
GET       9.700        98.80
GET       9.800        98.84
GET       9.900        98.90
GET      10.000        99.16
GET      11.000        99.39
GET      12.000        99.47
GET      13.000        99.53
GET      14.000        99.61
GET      15.000        99.65
GET      16.000        99.69
GET      17.000        99.72
GET      18.000        99.73
GET      19.000        99.76
GET      21.000        99.78
GET      22.000        99.80
GET      23.000        99.85
GET      24.000        99.88
GET      25.000        99.89
GET      27.000        99.90
GET      29.000        99.91
GET      30.000        99.92
GET      31.000        99.93
GET      43.000        99.94
GET      44.000        99.95
GET      45.000        99.96
GET      48.000        99.97
GET      50.000        99.98
GET      54.000        99.99
GET      56.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets          86.23          ---          ---      4.07000        89.63
Gets         172.46       848.61        13.67      3.74800       885.09
Waits          0.00          ---          ---      0.00000          ---
Totals       258.68       848.61        13.67      3.85500       974.72


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.000         0.02
SET       3.100         0.33
SET       3.200         2.63
SET       3.300         8.45
SET       3.400        16.80
SET       3.500        25.72
SET       3.600        35.54
SET       3.700        44.84
SET       3.800        52.63
SET       3.900        60.01
SET       4.000        67.16
SET       4.100        72.77
SET       4.200        77.17
SET       4.300        80.71
SET       4.400        84.11
SET       4.500        86.74
SET       4.600        88.60
SET       4.700        90.01
SET       4.800        91.15
SET       4.900        92.27
SET       5.000        93.20
SET       5.100        93.83
SET       5.200        94.47
SET       5.300        94.88
SET       5.400        95.19
SET       5.500        95.40
SET       5.600        95.57
SET       5.700        95.88
SET       5.800        96.08
SET       5.900        96.27
SET       6.000        96.42
SET       6.100        96.68
SET       6.200        96.75
SET       6.300        96.87
SET       6.400        97.00
SET       6.500        97.16
SET       6.600        97.27
SET       6.700        97.45
SET       6.800        97.53
SET       6.900        97.58
SET       7.000        97.70
SET       7.100        97.78
SET       7.200        97.91
SET       7.300        98.07
SET       7.400        98.11
SET       7.500        98.30
SET       7.600        98.43
SET       7.700        98.49
SET       7.800        98.59
SET       8.000        98.63
SET       8.100        98.69
SET       8.200        98.72
SET       8.300        98.80
SET       8.400        98.84
SET       8.500        98.92
SET       8.700        98.99
SET       8.800        99.01
SET       8.900        99.11
SET       9.000        99.15
SET       9.300        99.17
SET       9.400        99.19
SET       9.500        99.25
SET       9.600        99.27
SET       9.800        99.28
SET       9.900        99.34
SET      10.000        99.44
SET      11.000        99.54
SET      12.000        99.65
SET      13.000        99.75
SET      14.000        99.79
SET      15.000        99.85
SET      16.000        99.86
SET      17.000        99.88
SET      18.000        99.90
SET      21.000        99.92
SET      25.000        99.94
SET      27.000        99.96
SET      33.000        99.98
SET      35.000       100.00
---
GET       1.700         0.20
GET       1.800         1.04
GET       1.900         2.64
GET       2.000         5.16
GET       2.100         7.79
GET       2.200         9.94
GET       2.300        11.71
GET       2.400        13.36
GET       2.500        14.51
GET       2.600        15.35
GET       2.700        16.13
GET       2.800        17.07
GET       2.900        18.48
GET       3.000        20.39
GET       3.100        22.64
GET       3.200        25.34
GET       3.300        28.57
GET       3.400        33.27
GET       3.500        38.65
GET       3.600        45.20
GET       3.700        51.59
GET       3.800        57.97
GET       3.900        64.28
GET       4.000        70.13
GET       4.100        74.74
GET       4.200        78.75
GET       4.300        82.03
GET       4.400        85.25
GET       4.500        87.59
GET       4.600        89.65
GET       4.700        91.25
GET       4.800        92.29
GET       4.900        93.13
GET       5.000        94.04
GET       5.100        94.56
GET       5.200        94.95
GET       5.300        95.36
GET       5.400        95.71
GET       5.500        95.99
GET       5.600        96.34
GET       5.700        96.63
GET       5.800        96.83
GET       5.900        97.11
GET       6.000        97.30
GET       6.100        97.51
GET       6.200        97.65
GET       6.300        97.77
GET       6.400        97.86
GET       6.500        97.98
GET       6.600        98.03
GET       6.700        98.13
GET       6.800        98.25
GET       6.900        98.37
GET       7.000        98.47
GET       7.100        98.50
GET       7.200        98.62
GET       7.300        98.69
GET       7.400        98.81
GET       7.500        98.83
GET       7.600        98.88
GET       7.700        98.92
GET       7.800        98.98
GET       7.900        99.01
GET       8.000        99.07
GET       8.100        99.10
GET       8.200        99.13
GET       8.300        99.15
GET       8.400        99.18
GET       8.500        99.23
GET       8.600        99.28
GET       8.700        99.31
GET       8.800        99.35
GET       8.900        99.36
GET       9.000        99.39
GET       9.100        99.41
GET       9.200        99.44
GET       9.300        99.45
GET       9.500        99.46
GET       9.600        99.49
GET       9.700        99.52
GET       9.800        99.53
GET      10.000        99.62
GET      11.000        99.74
GET      12.000        99.80
GET      13.000        99.83
GET      14.000        99.86
GET      15.000        99.86
GET      16.000        99.87
GET      19.000        99.88
GET      20.000        99.90
GET      22.000        99.91
GET      23.000        99.92
GET      25.000        99.93
GET      27.000        99.95
GET      29.000        99.97
GET      31.000        99.98
GET      33.000        99.99
GET      35.000       100.00
---
