1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         174.34          ---          ---      3.25100       181.22
Gets         174.32       173.86         0.47      2.46700       182.66
Waits          0.00          ---          ---      0.00000          ---
Totals       348.66       173.86         0.47      2.85900       363.87


Request Latency Distribution
Type     <= msec         Percent
SET      15.000        99.77
SET      17.000        99.79
SET      18.000        99.81
SET      19.000        99.82
SET      20.000        99.85
SET      21.000        99.87
SET      23.000        99.90
SET      25.000        99.91
SET      26.000        99.92
SET      29.000        99.93
SET      30.000        99.94
SET      31.000        99.95
SET      32.000        99.97
SET      34.000        99.98
SET      37.000       100.00
---
GET       0.530         0.02
GET       0.570         0.05
GET       0.580         0.06
GET       0.590         0.08
GET       0.600         0.11
GET       0.620         0.14
GET       0.630         0.18
GET       0.640         0.27
GET       0.650         0.31
GET       0.660         0.35
GET       0.670         0.40
GET       0.680         0.54
GET       0.690         0.62
GET       0.700         0.68
GET       0.710         0.80
GET       0.720         0.96
GET       0.730         1.07
GET       0.740         1.20
GET       0.750         1.33
GET       0.760         1.48
GET       0.770         1.69
GET       0.780         1.83
GET       0.790         2.04
GET       0.800         2.21
GET       0.810         2.37
GET       0.820         2.56
GET       0.830         2.72
GET       0.840         3.00
GET       0.850         3.21
GET       0.860         3.52
GET       0.870         3.84
GET       0.880         4.06
GET       0.890         4.36
GET       0.900         4.66
GET       0.910         4.96
GET       0.920         5.21
GET       0.930         5.47
GET       0.940         5.74
GET       0.950         6.10
GET       0.960         6.38
GET       0.970         6.68
GET       0.980         7.18
GET       0.990         7.61
GET       1.000         9.91
GET       1.100        13.45
GET       1.200        16.68
GET       1.300        20.09
GET       1.400        22.67
GET       1.500        24.91
GET       1.600        27.11
GET       1.700        28.82
GET       1.800        30.20
GET       1.900        31.24
GET       2.000        32.38
GET       2.100        33.20
GET       2.200        33.88
GET       2.300        34.47
GET       2.400        35.15
GET       2.500        36.88
GET       2.600        40.02
GET       2.700        45.00
GET       2.800        50.69
GET       2.900        56.82
GET       3.000        63.25
GET       3.100        69.02
GET       3.200        73.70
GET       3.300        77.95
GET       3.400        81.35
GET       3.500        84.47
GET       3.600        87.12
GET       3.700        89.21
GET       3.800        90.92
GET       3.900        92.31
GET       4.000        93.76
GET       4.100        94.74
GET       4.200        95.55
GET       4.300        96.16
GET       4.400        96.54
GET       4.500        96.97
GET       4.600        97.32
GET       4.700        97.64
GET       4.800        97.84
GET       4.900        98.05
GET       5.000        98.22
GET       5.100        98.37
GET       5.200        98.46
GET       5.300        98.57
GET       5.400        98.61
GET       5.500        98.67
GET       5.600        98.73
GET       5.700        98.81
GET       5.800        98.87
GET       5.900        98.98
GET       6.000        99.05
GET       6.100        99.07
GET       6.200        99.10
GET       6.300        99.16
GET       6.400        99.21
GET       6.500        99.26
GET       6.600        99.27
GET       6.700        99.30
GET       6.800        99.32
GET       6.900        99.36
GET       7.000        99.39
GET       7.100        99.44
GET       7.300        99.48
GET       7.600        99.49
GET       7.700        99.51
GET       7.800        99.53
GET       8.000        99.56
GET       8.100        99.58
GET       8.200        99.62
GET       8.400        99.63
GET       8.500        99.64
GET       8.700        99.66
GET       8.800        99.67
GET       8.900        99.69
GET       9.000        99.71
GET       9.100        99.72
GET       9.300        99.73
GET       9.400        99.75
GET       9.500        99.78
GET       9.600        99.80
GET      11.000        99.85
GET      12.000        99.89
GET      13.000        99.91
GET      14.000        99.92
GET      15.000        99.95
GET      18.000        99.96
GET      23.000        99.97
GET      25.000        99.99
GET      33.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         162.16          ---          ---      3.38900       168.56
Gets         162.14       969.98         2.88      2.75500      1011.17
Waits          0.00          ---          ---      0.00000          ---
Totals       324.30       969.98         2.88      3.07200      1179.73


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.02
SET       2.300         0.28
SET       2.400         1.18
SET       2.500         3.92
SET       2.600         8.83
SET       2.700        16.50
SET       2.800        24.98
SET       2.900        33.88
SET       3.000        42.92
SET       3.100        50.33
SET       3.200        57.50
SET       3.300        63.76
SET       3.400        69.11
SET       3.500        73.69
SET       3.600        78.19
SET       3.700        81.82
SET       3.800        85.03
SET       3.900        87.73
SET       4.000        89.86
SET       4.100        91.26
SET       4.200        92.47
SET       4.300        93.25
SET       4.400        94.11
SET       4.500        94.71
SET       4.600        95.17
SET       4.700        95.47
SET       4.800        96.02
SET       4.900        96.35
SET       5.000        96.55
SET       5.100        96.79
SET       5.200        96.92
SET       5.300        97.08
SET       5.400        97.23
SET       5.500        97.40
SET       5.600        97.53
SET       5.700        97.63
SET       5.800        97.68
SET       5.900        97.73
SET       6.000        97.88
SET       6.100        98.00
SET       6.200        98.08
SET       6.300        98.14
SET       6.400        98.17
SET       6.500        98.32
SET       6.600        98.39
SET       6.700        98.43
SET       6.800        98.49
SET       6.900        98.52
SET       7.000        98.57
SET       7.100        98.59
SET       7.200        98.63
SET       7.300        98.69
SET       7.400        98.71
SET       7.500        98.74
SET       7.600        98.81
SET       7.700        98.82
SET       7.800        98.84
SET       7.900        98.90
SET       8.000        98.94
SET       8.100        98.97
SET       8.200        99.00
SET       8.300        99.05
SET       8.400        99.08
SET       8.600        99.11
SET       8.700        99.14
SET       8.800        99.18
SET       8.900        99.22
SET       9.000        99.27
SET       9.100        99.28
SET       9.200        99.30
SET       9.300        99.33
SET       9.400        99.38
SET       9.500        99.41
SET       9.600        99.43
SET       9.700        99.47
SET       9.800        99.48
SET       9.900        99.50
SET      10.000        99.63
SET      11.000        99.69
SET      12.000        99.73
SET      13.000        99.76
SET      14.000        99.77
SET      15.000        99.79
SET      16.000        99.82
SET      17.000        99.83
SET      19.000        99.84
SET      20.000        99.87
SET      21.000        99.90
SET      23.000        99.91
SET      24.000        99.92
SET      25.000        99.94
SET      26.000        99.95
SET      30.000        99.96
SET      32.000        99.97
SET      33.000        99.98
SET      36.000        99.99
SET      60.000       100.00
---
GET       0.570         0.02
GET       0.590         0.03
GET       0.610         0.06
GET       0.620         0.10
GET       0.630         0.14
GET       0.640         0.16
GET       0.650         0.19
GET       0.660         0.21
GET       0.670         0.25
GET       0.680         0.32
GET       0.690         0.34
GET       0.700         0.37
GET       0.710         0.41
GET       0.720         0.48
GET       0.730         0.59
GET       0.740         0.64
GET       0.750         0.74
GET       0.760         0.83
GET       0.770         0.90
GET       0.780         1.03
GET       0.790         1.16
GET       0.800         1.32
GET       0.810         1.47
GET       0.820         1.63
GET       0.830         1.81
GET       0.840         1.93
GET       0.850         2.14
GET       0.860         2.33
GET       0.870         2.53
GET       0.880         2.78
GET       0.890         3.07
GET       0.900         3.36
GET       0.910         3.56
GET       0.920         3.77
GET       0.930         4.06
GET       0.940         4.26
GET       0.950         4.54
GET       0.960         4.89
GET       0.970         5.08
GET       0.980         5.41
GET       0.990         5.68
GET       1.000         7.69
GET       1.100        11.26
GET       1.200        14.37
GET       1.300        17.58
GET       1.400        20.52
GET       1.500        23.15
GET       1.600        25.51
GET       1.700        27.30
GET       1.800        28.94
GET       1.900        30.28
GET       2.000        31.65
GET       2.100        32.44
GET       2.200        33.16
GET       2.300        33.61
GET       2.400        34.11
GET       2.500        35.08
GET       2.600        37.15
GET       2.700        40.80
GET       2.800        45.41
GET       2.900        50.81
GET       3.000        56.54
GET       3.100        61.97
GET       3.200        66.86
GET       3.300        71.63
GET       3.400        75.49
GET       3.500        79.32
GET       3.600        82.54
GET       3.700        85.12
GET       3.800        87.40
GET       3.900        89.30
GET       4.000        91.40
GET       4.100        92.83
GET       4.200        93.98
GET       4.300        94.82
GET       4.400        95.51
GET       4.500        95.97
GET       4.600        96.51
GET       4.700        96.94
GET       4.800        97.21
GET       4.900        97.44
GET       5.000        97.68
GET       5.100        97.80
GET       5.200        97.98
GET       5.300        98.09
GET       5.400        98.27
GET       5.500        98.35
GET       5.600        98.42
GET       5.700        98.53
GET       5.800        98.62
GET       5.900        98.65
GET       6.000        98.68
GET       6.100        98.72
GET       6.200        98.75
GET       6.300        98.81
GET       6.400        98.86
GET       6.500        98.89
GET       6.600        98.91
GET       6.700        98.99
GET       6.800        99.00
GET       6.900        99.04
GET       7.000        99.11
GET       7.100        99.16
GET       7.300        99.20
GET       7.400        99.26
GET       7.500        99.30
GET       7.600        99.33
GET       7.700        99.37
GET       7.800        99.41
GET       7.900        99.42
GET       8.100        99.47
GET       8.200        99.51
GET       8.400        99.54
GET       8.500        99.56
GET       8.600        99.58
GET       8.700        99.60
GET       8.800        99.61
GET       9.000        99.64
GET       9.100        99.65
GET       9.200        99.67
GET       9.300        99.71
GET       9.400        99.73
GET       9.500        99.75
GET       9.600        99.76
GET       9.700        99.78
GET       9.800        99.80
GET       9.900        99.81
GET      10.000        99.87
GET      11.000        99.89
GET      12.000        99.92
GET      13.000        99.93
GET      15.000        99.95
GET      16.000        99.96
GET      21.000        99.97
GET      23.000        99.99
GET      33.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         161.01          ---          ---      3.35700       167.36
Gets         160.99      1443.76         5.17      2.83000      1504.30
Waits          0.00          ---          ---      0.00000          ---
Totals       322.00      1443.76         5.17      3.09300      1671.66


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.08
SET       2.400         0.90
SET       2.500         3.22
SET       2.600         8.68
SET       2.700        16.12
SET       2.800        25.08
SET       2.900        33.97
SET       3.000        43.35
SET       3.100        51.89
SET       3.200        59.20
SET       3.300        65.56
SET       3.400        71.17
SET       3.500        76.05
SET       3.600        80.37
SET       3.700        83.60
SET       3.800        86.25
SET       3.900        88.84
SET       4.000        91.04
SET       4.100        92.30
SET       4.200        93.34
SET       4.300        94.00
SET       4.400        94.62
SET       4.500        95.14
SET       4.600        95.59
SET       4.700        96.12
SET       4.800        96.36
SET       4.900        96.56
SET       5.000        96.73
SET       5.100        96.96
SET       5.200        97.08
SET       5.300        97.26
SET       5.400        97.35
SET       5.500        97.43
SET       5.600        97.53
SET       5.700        97.63
SET       5.800        97.75
SET       5.900        97.90
SET       6.000        97.95
SET       6.100        98.00
SET       6.200        98.06
SET       6.300        98.15
SET       6.400        98.18
SET       6.500        98.24
SET       6.600        98.28
SET       6.700        98.36
SET       6.800        98.43
SET       6.900        98.53
SET       7.000        98.58
SET       7.100        98.62
SET       7.200        98.74
SET       7.300        98.79
SET       7.400        98.80
SET       7.500        98.84
SET       7.600        98.91
SET       7.700        98.94
SET       7.800        98.95
SET       7.900        99.01
SET       8.000        99.04
SET       8.100        99.06
SET       8.200        99.07
SET       8.300        99.11
SET       8.400        99.13
SET       8.500        99.18
SET       8.600        99.20
SET       8.700        99.22
SET       8.800        99.23
SET       8.900        99.24
SET       9.000        99.29
SET       9.100        99.33
SET       9.200        99.37
SET       9.300        99.39
SET       9.400        99.40
SET       9.500        99.42
SET       9.600        99.46
SET       9.700        99.47
SET       9.800        99.48
SET       9.900        99.50
SET      10.000        99.60
SET      11.000        99.69
SET      12.000        99.73
SET      13.000        99.78
SET      14.000        99.81
SET      15.000        99.84
SET      16.000        99.87
SET      17.000        99.90
SET      18.000        99.93
SET      21.000        99.94
SET      24.000        99.95
SET      25.000        99.96
SET      29.000        99.97
SET      34.000        99.98
SET      37.000        99.99
SET      38.000       100.00
---
GET       0.610         0.01
GET       0.690         0.02
GET       0.700         0.03
GET       0.720         0.04
GET       0.730         0.07
GET       0.740         0.08
GET       0.760         0.09
GET       0.770         0.11
GET       0.780         0.18
GET       0.800         0.23
GET       0.810         0.30
GET       0.820         0.37
GET       0.830         0.47
GET       0.840         0.49
GET       0.850         0.58
GET       0.860         0.63
GET       0.870         0.75
GET       0.880         0.87
GET       0.890         0.95
GET       0.900         1.13
GET       0.910         1.27
GET       0.920         1.40
GET       0.930         1.56
GET       0.940         1.69
GET       0.950         1.88
GET       0.960         2.08
GET       0.970         2.30
GET       0.980         2.55
GET       0.990         2.78
GET       1.000         4.31
GET       1.100         7.42
GET       1.200        10.72
GET       1.300        14.15
GET       1.400        17.40
GET       1.500        20.42
GET       1.600        23.05
GET       1.700        25.16
GET       1.800        26.99
GET       1.900        28.55
GET       2.000        30.12
GET       2.100        31.25
GET       2.200        32.28
GET       2.300        33.05
GET       2.400        33.66
GET       2.500        34.25
GET       2.600        35.29
GET       2.700        37.53
GET       2.800        41.33
GET       2.900        46.46
GET       3.000        52.75
GET       3.100        58.75
GET       3.200        64.53
GET       3.300        69.31
GET       3.400        74.19
GET       3.500        78.24
GET       3.600        81.82
GET       3.700        84.91
GET       3.800        87.47
GET       3.900        89.71
GET       4.000        91.80
GET       4.100        93.15
GET       4.200        94.05
GET       4.300        94.92
GET       4.400        95.53
GET       4.500        96.09
GET       4.600        96.49
GET       4.700        96.82
GET       4.800        97.15
GET       4.900        97.46
GET       5.000        97.68
GET       5.100        97.82
GET       5.200        97.94
GET       5.300        98.12
GET       5.400        98.23
GET       5.500        98.29
GET       5.600        98.39
GET       5.700        98.47
GET       5.800        98.57
GET       5.900        98.63
GET       6.000        98.70
GET       6.100        98.81
GET       6.200        98.84
GET       6.300        98.87
GET       6.400        98.93
GET       6.500        98.96
GET       6.600        99.02
GET       6.700        99.03
GET       6.800        99.04
GET       6.900        99.07
GET       7.000        99.10
GET       7.100        99.13
GET       7.200        99.15
GET       7.300        99.19
GET       7.400        99.21
GET       7.500        99.24
GET       7.600        99.29
GET       7.700        99.32
GET       7.800        99.34
GET       7.900        99.36
GET       8.000        99.38
GET       8.100        99.41
GET       8.200        99.43
GET       8.300        99.44
GET       8.400        99.45
GET       8.600        99.48
GET       8.700        99.50
GET       8.900        99.52
GET       9.000        99.54
GET       9.100        99.58
GET       9.200        99.60
GET       9.300        99.61
GET       9.400        99.62
GET       9.500        99.64
GET       9.600        99.65
GET       9.800        99.66
GET       9.900        99.69
GET      10.000        99.76
GET      11.000        99.86
GET      12.000        99.90
GET      13.000        99.91
GET      14.000        99.92
GET      17.000        99.93
GET      18.000        99.94
GET      21.000        99.95
GET      22.000        99.96
GET      24.000        99.97
GET      28.000        99.98
GET      35.000        99.99
GET      42.000       100.00
---
