1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         184.16          ---          ---      3.02900       191.42
Gets         184.16       183.79         0.37      2.38400       193.09
Waits          0.00          ---          ---      0.00000          ---
Totals       368.32       183.79         0.37      2.70600       384.52


Request Latency Distribution
Type     <= msec         Percent
GET       3.000        60.68
GET       3.100        65.99
GET       3.200        70.60
GET       3.300        74.55
GET       3.400        77.77
GET       3.500        80.61
GET       3.600        82.85
GET       3.700        84.64
GET       3.800        86.59
GET       3.900        88.17
GET       4.000        89.56
GET       4.100        90.76
GET       4.200        91.66
GET       4.300        92.53
GET       4.400        93.19
GET       4.500        93.75
GET       4.600        94.22
GET       4.700        94.75
GET       4.800        95.19
GET       4.900        95.47
GET       5.000        95.83
GET       5.100        96.03
GET       5.200        96.25
GET       5.300        96.53
GET       5.400        96.74
GET       5.500        96.85
GET       5.600        96.98
GET       5.700        97.07
GET       5.800        97.13
GET       5.900        97.21
GET       6.000        97.28
GET       6.100        97.35
GET       6.200        97.41
GET       6.300        97.53
GET       6.400        97.59
GET       6.500        97.62
GET       6.600        97.67
GET       6.700        97.73
GET       6.800        97.78
GET       6.900        97.81
GET       7.000        97.87
GET       7.100        97.92
GET       7.200        97.99
GET       7.300        98.03
GET       7.400        98.08
GET       7.500        98.09
GET       7.600        98.12
GET       7.700        98.17
GET       7.800        98.20
GET       7.900        98.28
GET       8.000        98.37
GET       8.100        98.38
GET       8.200        98.43
GET       8.300        98.49
GET       8.400        98.53
GET       8.500        98.61
GET       8.600        98.63
GET       8.700        98.69
GET       8.800        98.76
GET       8.900        98.78
GET       9.000        98.80
GET       9.100        98.83
GET       9.200        98.86
GET       9.300        98.97
GET       9.400        99.04
GET       9.500        99.13
GET       9.600        99.23
GET       9.700        99.30
GET       9.800        99.36
GET       9.900        99.42
GET      10.000        99.64
GET      11.000        99.77
GET      12.000        99.80
GET      13.000        99.83
GET      14.000        99.86
GET      15.000        99.89
GET      17.000        99.91
GET      18.000        99.92
GET      22.000        99.93
GET      23.000        99.94
GET      25.000        99.95
GET      27.000        99.96
GET      33.000        99.97
GET      34.000        99.98
GET      37.000       100.00
---
