1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         121.06          ---          ---      4.89000       125.83
Gets         121.06       120.68         0.38      3.35300       126.79
Waits          0.00          ---          ---      0.00000          ---
Totals       242.12       120.68         0.38      4.12200       252.62


Request Latency Distribution
Type     <= msec         Percent
GET       7.900        99.39
GET       8.000        99.44
GET       8.100        99.46
GET       8.200        99.50
GET       8.300        99.56
GET       8.500        99.59
GET       8.800        99.60
GET       8.900        99.61
GET       9.000        99.64
GET       9.200        99.66
GET       9.500        99.67
GET       9.600        99.68
GET       9.800        99.70
GET       9.900        99.71
GET      10.000        99.72
GET      11.000        99.79
GET      12.000        99.81
GET      13.000        99.86
GET      14.000        99.88
GET      16.000        99.89
GET      17.000        99.90
GET      19.000        99.92
GET      20.000        99.93
GET      24.000        99.94
GET      25.000        99.96
GET      34.000        99.97
GET      35.000        99.99
GET      47.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         119.16          ---          ---      4.94300       123.86
Gets         119.14       356.48         0.95      3.43100       372.19
Waits          0.00          ---          ---      0.00000          ---
Totals       238.30       356.48         0.95      4.18700       496.05


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.03
SET       4.100         0.57
SET       4.200         3.76
SET       4.300        10.99
SET       4.400        22.62
SET       4.500        34.76
SET       4.600        46.63
SET       4.700        56.48
SET       4.800        64.84
SET       4.900        71.62
SET       5.000        76.94
SET       5.100        81.33
SET       5.200        84.46
SET       5.300        87.12
SET       5.400        89.06
SET       5.500        90.31
SET       5.600        91.57
SET       5.700        92.48
SET       5.800        93.16
SET       5.900        94.04
SET       6.000        94.67
SET       6.100        95.24
SET       6.200        95.66
SET       6.300        95.97
SET       6.400        96.28
SET       6.500        96.55
SET       6.600        96.69
SET       6.700        96.92
SET       6.800        97.09
SET       6.900        97.16
SET       7.000        97.30
SET       7.100        97.38
SET       7.200        97.50
SET       7.300        97.59
SET       7.400        97.72
SET       7.500        97.85
SET       7.600        97.92
SET       7.700        97.99
SET       7.800        98.07
SET       7.900        98.15
SET       8.000        98.28
SET       8.100        98.35
SET       8.200        98.38
SET       8.300        98.48
SET       8.400        98.53
SET       8.500        98.55
SET       8.600        98.56
SET       8.700        98.62
SET       8.800        98.67
SET       8.900        98.70
SET       9.000        98.76
SET       9.100        98.83
SET       9.200        98.87
SET       9.300        98.91
SET       9.400        98.94
SET       9.500        98.98
SET       9.600        98.99
SET       9.800        99.03
SET       9.900        99.12
SET      10.000        99.27
SET      11.000        99.44
SET      12.000        99.55
SET      13.000        99.61
SET      14.000        99.64
SET      15.000        99.68
SET      16.000        99.69
SET      17.000        99.73
SET      18.000        99.82
SET      20.000        99.83
SET      21.000        99.85
SET      22.000        99.86
SET      23.000        99.89
SET      24.000        99.90
SET      25.000        99.93
SET      33.000        99.94
SET      34.000        99.96
SET      35.000        99.97
SET      38.000        99.99
SET      39.000       100.00
---
GET       2.300         0.25
GET       2.400         2.48
GET       2.500         9.05
GET       2.600        19.05
GET       2.700        29.74
GET       2.800        39.91
GET       2.900        48.29
GET       3.000        54.82
GET       3.100        59.67
GET       3.200        63.56
GET       3.300        66.81
GET       3.400        69.14
GET       3.500        70.95
GET       3.600        72.51
GET       3.700        73.87
GET       3.800        74.71
GET       3.900        75.47
GET       4.000        76.11
GET       4.100        76.42
GET       4.200        77.23
GET       4.300        78.79
GET       4.400        81.06
GET       4.500        83.72
GET       4.600        86.40
GET       4.700        88.70
GET       4.800        90.59
GET       4.900        92.10
GET       5.000        93.43
GET       5.100        94.56
GET       5.200        95.27
GET       5.300        95.93
GET       5.400        96.45
GET       5.500        96.88
GET       5.600        97.23
GET       5.700        97.50
GET       5.800        97.69
GET       5.900        98.03
GET       6.000        98.24
GET       6.100        98.38
GET       6.200        98.50
GET       6.300        98.53
GET       6.400        98.69
GET       6.500        98.73
GET       6.600        98.80
GET       6.700        98.87
GET       6.800        98.94
GET       6.900        99.03
GET       7.000        99.06
GET       7.100        99.10
GET       7.200        99.19
GET       7.300        99.23
GET       7.400        99.26
GET       7.500        99.29
GET       7.600        99.33
GET       7.800        99.34
GET       7.900        99.37
GET       8.000        99.38
GET       8.200        99.40
GET       8.300        99.41
GET       8.400        99.44
GET       8.600        99.47
GET       8.800        99.50
GET       8.900        99.51
GET       9.100        99.52
GET       9.200        99.54
GET       9.400        99.59
GET       9.500        99.64
GET       9.600        99.66
GET       9.700        99.69
GET       9.800        99.71
GET       9.900        99.72
GET      10.000        99.73
GET      11.000        99.80
GET      13.000        99.83
GET      17.000        99.85
GET      19.000        99.87
GET      20.000        99.89
GET      22.000        99.90
GET      23.000        99.92
GET      24.000        99.93
GET      25.000        99.94
GET      28.000        99.96
GET      30.000        99.97
GET      31.000        99.99
GET      37.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         117.15          ---          ---      4.99300       121.77
Gets         117.15       701.34         1.55      3.52200       731.12
Waits          0.00          ---          ---      0.00000          ---
Totals       234.30       701.34         1.55      4.25800       852.88


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.04
SET       4.100         0.81
SET       4.200         4.20
SET       4.300        11.40
SET       4.400        21.40
SET       4.500        33.21
SET       4.600        43.78
SET       4.700        53.14
SET       4.800        60.95
SET       4.900        67.89
SET       5.000        73.72
SET       5.100        78.25
SET       5.200        81.59
SET       5.300        84.71
SET       5.400        87.10
SET       5.500        88.82
SET       5.600        90.44
SET       5.700        91.68
SET       5.800        92.43
SET       5.900        93.17
SET       6.000        93.84
SET       6.100        94.25
SET       6.200        94.74
SET       6.300        95.18
SET       6.400        95.43
SET       6.500        95.70
SET       6.600        96.00
SET       6.700        96.14
SET       6.800        96.32
SET       6.900        96.57
SET       7.000        96.70
SET       7.100        96.88
SET       7.200        96.98
SET       7.300        97.17
SET       7.400        97.30
SET       7.500        97.38
SET       7.600        97.42
SET       7.700        97.55
SET       7.800        97.62
SET       7.900        97.72
SET       8.000        97.82
SET       8.100        97.94
SET       8.200        97.98
SET       8.300        98.04
SET       8.400        98.07
SET       8.500        98.14
SET       8.600        98.16
SET       8.700        98.28
SET       8.800        98.32
SET       8.900        98.39
SET       9.000        98.42
SET       9.100        98.46
SET       9.200        98.52
SET       9.300        98.63
SET       9.400        98.69
SET       9.500        98.76
SET       9.600        98.85
SET       9.700        98.98
SET       9.800        99.08
SET       9.900        99.09
SET      10.000        99.17
SET      11.000        99.40
SET      12.000        99.57
SET      13.000        99.70
SET      14.000        99.73
SET      16.000        99.76
SET      17.000        99.83
SET      21.000        99.84
SET      22.000        99.89
SET      23.000        99.90
SET      24.000        99.91
SET      25.000        99.94
SET      28.000        99.96
SET      31.000        99.97
SET      32.000        99.99
SET      61.000       100.00
---
GET       2.300         0.03
GET       2.400         0.95
GET       2.500         4.41
GET       2.600        11.87
GET       2.700        22.54
GET       2.800        33.42
GET       2.900        43.28
GET       3.000        49.86
GET       3.100        55.80
GET       3.200        60.55
GET       3.300        64.23
GET       3.400        67.36
GET       3.500        69.53
GET       3.600        71.46
GET       3.700        73.04
GET       3.800        74.02
GET       3.900        74.96
GET       4.000        75.74
GET       4.100        76.18
GET       4.200        76.82
GET       4.300        77.76
GET       4.400        79.43
GET       4.500        81.79
GET       4.600        84.27
GET       4.700        86.61
GET       4.800        88.78
GET       4.900        90.38
GET       5.000        91.68
GET       5.100        93.07
GET       5.200        94.21
GET       5.300        94.95
GET       5.400        95.59
GET       5.500        96.06
GET       5.600        96.51
GET       5.700        96.88
GET       5.800        97.18
GET       5.900        97.45
GET       6.000        97.75
GET       6.100        97.94
GET       6.200        98.02
GET       6.300        98.14
GET       6.400        98.28
GET       6.500        98.34
GET       6.600        98.36
GET       6.700        98.49
GET       6.800        98.53
GET       6.900        98.65
GET       7.000        98.75
GET       7.100        98.79
GET       7.200        98.82
GET       7.300        98.85
GET       7.400        98.86
GET       7.500        98.89
GET       7.600        98.93
GET       7.700        98.98
GET       7.900        99.00
GET       8.200        99.03
GET       8.300        99.05
GET       8.400        99.15
GET       8.500        99.17
GET       8.600        99.19
GET       8.800        99.20
GET       8.900        99.27
GET       9.100        99.29
GET       9.200        99.30
GET       9.300        99.32
GET       9.400        99.33
GET       9.500        99.37
GET       9.600        99.42
GET       9.700        99.47
GET       9.800        99.53
GET       9.900        99.54
GET      10.000        99.67
GET      11.000        99.72
GET      12.000        99.77
GET      13.000        99.79
GET      14.000        99.80
GET      15.000        99.82
GET      16.000        99.86
GET      18.000        99.87
GET      21.000        99.90
GET      22.000        99.93
GET      23.000        99.94
GET      30.000        99.96
GET      33.000        99.97
GET      34.000        99.99
GET      35.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         115.78          ---          ---      5.01100       120.34
Gets         115.78      1039.23         2.77      3.60400      1082.79
Waits          0.00          ---          ---      0.00000          ---
Totals       231.55      1039.23         2.77      4.30800      1203.13


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       4.000         0.03
SET       4.100         0.69
SET       4.200         3.48
SET       4.300        10.16
SET       4.400        20.99
SET       4.500        32.56
SET       4.600        44.28
SET       4.700        54.22
SET       4.800        62.93
SET       4.900        69.37
SET       5.000        74.92
SET       5.100        79.36
SET       5.200        82.86
SET       5.300        85.97
SET       5.400        88.08
SET       5.500        89.87
SET       5.600        91.02
SET       5.700        91.84
SET       5.800        92.64
SET       5.900        93.23
SET       6.000        93.75
SET       6.100        94.31
SET       6.200        94.70
SET       6.300        95.06
SET       6.400        95.36
SET       6.500        95.57
SET       6.600        95.88
SET       6.700        96.08
SET       6.800        96.23
SET       6.900        96.37
SET       7.000        96.55
SET       7.100        96.78
SET       7.200        96.99
SET       7.300        97.12
SET       7.400        97.19
SET       7.500        97.31
SET       7.600        97.34
SET       7.700        97.42
SET       7.800        97.60
SET       7.900        97.65
SET       8.000        97.81
SET       8.100        97.88
SET       8.200        97.93
SET       8.300        97.97
SET       8.400        97.98
SET       8.500        98.06
SET       8.600        98.14
SET       8.700        98.16
SET       8.800        98.20
SET       8.900        98.23
SET       9.000        98.24
SET       9.100        98.26
SET       9.200        98.29
SET       9.300        98.34
SET       9.400        98.37
SET       9.500        98.39
SET       9.600        98.46
SET       9.700        98.50
SET       9.800        98.59
SET       9.900        98.60
SET      10.000        98.83
SET      11.000        99.18
SET      12.000        99.40
SET      13.000        99.51
SET      14.000        99.55
SET      15.000        99.63
SET      16.000        99.64
SET      17.000        99.68
SET      18.000        99.71
SET      19.000        99.77
SET      20.000        99.78
SET      21.000        99.80
SET      22.000        99.84
SET      23.000        99.87
SET      27.000        99.90
SET      30.000        99.91
SET      31.000        99.93
SET      33.000        99.96
SET      36.000        99.97
SET      38.000        99.99
SET      42.000       100.00
---
GET       2.400         0.09
GET       2.500         1.40
GET       2.600         5.10
GET       2.700        12.75
GET       2.800        23.26
GET       2.900        32.89
GET       3.000        41.47
GET       3.100        48.84
GET       3.200        54.74
GET       3.300        59.82
GET       3.400        63.51
GET       3.500        66.53
GET       3.600        68.85
GET       3.700        70.53
GET       3.800        71.96
GET       3.900        73.05
GET       4.000        74.20
GET       4.100        74.77
GET       4.200        75.40
GET       4.300        75.98
GET       4.400        77.13
GET       4.500        79.14
GET       4.600        81.72
GET       4.700        84.15
GET       4.800        86.51
GET       4.900        88.86
GET       5.000        90.69
GET       5.100        92.07
GET       5.200        93.38
GET       5.300        94.46
GET       5.400        95.16
GET       5.500        95.88
GET       5.600        96.31
GET       5.700        96.73
GET       5.800        97.19
GET       5.900        97.37
GET       6.000        97.61
GET       6.100        97.83
GET       6.200        98.03
GET       6.300        98.13
GET       6.400        98.33
GET       6.500        98.47
GET       6.600        98.59
GET       6.700        98.60
GET       6.800        98.66
GET       6.900        98.69
GET       7.000        98.73
GET       7.100        98.81
GET       7.200        98.83
GET       7.300        98.89
GET       7.400        98.92
GET       7.500        98.95
GET       7.600        98.96
GET       7.700        99.04
GET       7.800        99.08
GET       7.900        99.09
GET       8.000        99.14
GET       8.100        99.15
GET       8.200        99.18
GET       8.300        99.21
GET       8.400        99.31
GET       8.500        99.37
GET       8.600        99.40
GET       8.900        99.42
GET       9.000        99.44
GET       9.200        99.47
GET       9.300        99.48
GET       9.400        99.51
GET       9.500        99.54
GET       9.600        99.58
GET       9.700        99.64
GET       9.800        99.65
GET       9.900        99.68
GET      10.000        99.80
GET      11.000        99.87
GET      12.000        99.94
GET      13.000        99.96
GET      15.000        99.97
GET      24.000       100.00
---
